station,lat,lon,date,global_radiation_flux,temperature,relative_humidity,precipitation,wind_speed
SANPANCRAZIO,44.80806,10.27245,2023-06-07T15:15:00Z,559,298.04,66,0.0,3.6
SANPANCRAZIO,44.80806,10.27245,2023-06-07T15:30:00Z,504,298.2,65,0.0,3.2
SANPANCRAZIO,44.80806,10.27245,2023-06-07T15:45:00Z,463,298.32,60,0.0,3.5
SANPANCRAZIO,44.80806,10.27245,2023-06-07T16:00:00Z,428,298.13,57,0.0,3.0
SANPANCRAZIO,44.80806,10.27245,2023-06-07T16:15:00Z,381,298.13,56,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-07T16:30:00Z,337,298.09,53,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-06-07T16:45:00Z,297,298.2,51,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-07T17:00:00Z,264,298.09,52,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-07T17:15:00Z,209,298.16,50,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-07T17:30:00Z,173,298.12,53,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-07T17:45:00Z,136,297.77,56,0.0,2.5
SANPANCRAZIO,44.80806,10.27245,2023-06-07T18:00:00Z,94,297.39,59,0.0,2.8
SANPANCRAZIO,44.80806,10.27245,2023-06-07T18:15:00Z,61,296.88,63,0.0,2.9
SANPANCRAZIO,44.80806,10.27245,2023-06-07T18:30:00Z,36,296.3,67,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-07T18:45:00Z,17,295.74,70,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-07T19:00:00Z,4,294.71,74,0.0,2.7
SANPANCRAZIO,44.80806,10.27245,2023-06-07T19:15:00Z,0,294.11,77,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-07T19:30:00Z,0,294.32,76,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-07T19:45:00Z,0,293.95,76,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-07T20:00:00Z,0,293.27,76,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-07T20:15:00Z,0,292.72,77,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-07T20:30:00Z,0,291.94,82,0.0,0.7
SANPANCRAZIO,44.80806,10.27245,2023-06-07T20:45:00Z,0,291.12,88,0.0,0.7
SANPANCRAZIO,44.80806,10.27245,2023-06-07T21:00:00Z,0,290.95,91,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-07T21:15:00Z,0,290.75,93,0.0,0.4
SANPANCRAZIO,44.80806,10.27245,2023-06-07T21:30:00Z,0,290.29,95,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-06-07T21:45:00Z,0,290.05,96,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-07T22:00:00Z,0,290.0,96,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-07T22:15:00Z,0,290.06,96,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-07T22:30:00Z,0,290.09,97,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-07T22:45:00Z,0,289.83,96,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-07T23:00:00Z,0,289.3,98,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-07T23:15:00Z,0,288.95,100,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-07T23:30:00Z,0,289.64,100,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-07T23:45:00Z,0,289.62,99,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T00:00:00Z,0,289.02,98,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-08T00:15:00Z,0,288.5,99,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-08T00:30:00Z,0,288.41,100,0.0,0.3
SANPANCRAZIO,44.80806,10.27245,2023-06-08T00:45:00Z,0,288.1,100,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-08T01:00:00Z,0,287.81,100,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-08T01:15:00Z,0,287.95,100,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-08T01:30:00Z,0,288.4,100,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-08T01:45:00Z,0,288.39,100,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-06-08T02:00:00Z,0,288.38,100,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T02:15:00Z,0,288.5,100,0.0,2.8
SANPANCRAZIO,44.80806,10.27245,2023-06-08T02:30:00Z,0,288.49,100,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-08T02:45:00Z,0,288.41,100,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T03:00:00Z,0,288.05,100,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T03:15:00Z,0,287.67,100,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-08T03:30:00Z,0,287.57,100,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-08T03:45:00Z,5,287.53,100,0.0,0.8
SANPANCRAZIO,44.80806,10.27245,2023-06-08T04:00:00Z,23,287.41,100,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-08T04:15:00Z,50,287.61,100,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-08T04:30:00Z,78,288.19,100,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-08T04:45:00Z,110,288.65,100,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T05:00:00Z,147,289.1,100,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-08T05:15:00Z,198,289.65,100,0.0,0.7
SANPANCRAZIO,44.80806,10.27245,2023-06-08T05:30:00Z,240,290.08,98,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-08T05:45:00Z,287,290.38,97,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-08T06:00:00Z,331,290.64,95,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-08T06:15:00Z,374,291.09,94,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-08T06:30:00Z,424,291.62,92,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T06:45:00Z,508,292.18,89,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-08T07:00:00Z,540,293.04,87,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-08T07:15:00Z,579,293.51,84,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T07:30:00Z,502,293.82,82,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T07:45:00Z,611,294.15,81,0.0,0.8
SANPANCRAZIO,44.80806,10.27245,2023-06-08T08:00:00Z,676,294.81,77,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-06-08T08:30:00Z,674,295.55,72,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-08T08:45:00Z,786,296.2,70,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-08T09:00:00Z,825,296.35,70,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-06-08T09:15:00Z,898,296.85,68,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-08T09:30:00Z,872,297.21,65,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-08T09:45:00Z,864,297.42,62,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-08T10:00:00Z,873,297.72,62,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-08T10:15:00Z,883,297.97,61,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-08T10:30:00Z,896,298.26,60,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-08T10:45:00Z,908,298.59,58,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-06-08T11:00:00Z,914,298.67,58,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T11:15:00Z,928,298.81,56,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-08T11:30:00Z,927,299.41,54,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-08T11:45:00Z,918,299.43,54,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-08T12:00:00Z,906,299.62,51,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-08T12:15:00Z,896,299.92,49,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-08T12:30:00Z,859,300.14,50,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-08T12:45:00Z,877,300.39,51,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-08T13:00:00Z,866,300.34,49,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-08T13:15:00Z,707,300.63,47,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T13:30:00Z,426,300.19,50,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-08T13:45:00Z,634,300.45,48,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-08T14:00:00Z,378,300.24,51,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T14:15:00Z,594,299.2,59,0.0,4.7
SANPANCRAZIO,44.80806,10.27245,2023-06-08T14:30:00Z,332,298.76,62,0.0,3.7
SANPANCRAZIO,44.80806,10.27245,2023-06-08T14:45:00Z,349,298.23,63,0.0,4.0
SANPANCRAZIO,44.80806,10.27245,2023-06-08T15:00:00Z,425,298.31,66,0.0,3.7
SANPANCRAZIO,44.80806,10.27245,2023-06-08T15:15:00Z,577,299.34,62,0.0,4.2
SANPANCRAZIO,44.80806,10.27245,2023-06-08T15:30:00Z,314,299.31,62,0.0,3.6
SANPANCRAZIO,44.80806,10.27245,2023-06-08T15:45:00Z,427,299.3,62,0.0,2.8
SANPANCRAZIO,44.80806,10.27245,2023-06-08T16:00:00Z,517,300.17,56,0.0,3.3
SANPANCRAZIO,44.80806,10.27245,2023-06-08T16:15:00Z,240,300.06,54,0.0,2.6
SANPANCRAZIO,44.80806,10.27245,2023-06-08T16:30:00Z,372,299.97,52,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-06-08T16:45:00Z,252,300.34,50,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T17:00:00Z,263,299.46,54,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-06-08T17:15:00Z,235,299.5,53,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-06-08T17:30:00Z,187,299.12,52,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-08T17:45:00Z,137,299.14,54,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-08T18:00:00Z,97,298.8,55,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-08T18:15:00Z,66,298.25,57,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-08T18:30:00Z,39,297.42,59,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-08T18:45:00Z,19,296.92,60,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-08T19:00:00Z,5,296.16,63,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-08T19:15:00Z,0,295.06,67,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-08T19:30:00Z,0,294.45,70,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-08T19:45:00Z,0,294.06,73,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-08T20:00:00Z,0,293.96,77,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-08T20:15:00Z,0,293.72,77,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-06-08T20:30:00Z,0,293.23,81,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-08T20:45:00Z,0,292.46,83,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-08T21:00:00Z,0,292.29,85,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-08T21:15:00Z,0,293.21,79,0.0,2.9
SANPANCRAZIO,44.80806,10.27245,2023-06-08T21:30:00Z,0,293.72,74,0.0,3.2
SANPANCRAZIO,44.80806,10.27245,2023-06-08T21:45:00Z,0,293.66,72,0.0,2.6
SANPANCRAZIO,44.80806,10.27245,2023-06-08T22:00:00Z,0,293.27,74,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-08T22:15:00Z,0,292.58,77,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-06-08T22:30:00Z,0,292.29,77,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-06-08T22:45:00Z,0,292.29,76,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-08T23:00:00Z,0,291.9,76,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-08T23:15:00Z,0,291.64,77,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-08T23:30:00Z,0,291.65,78,0.0,2.7
SANPANCRAZIO,44.80806,10.27245,2023-06-08T23:45:00Z,0,291.83,77,0.0,2.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T00:00:00Z,0,291.85,76,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T00:15:00Z,0,291.64,77,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-09T00:30:00Z,0,291.24,80,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T00:45:00Z,0,291.15,80,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-09T01:00:00Z,0,290.94,80,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-09T01:15:00Z,0,290.23,84,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-06-09T01:30:00Z,0,289.84,87,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-09T01:45:00Z,0,289.93,88,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-09T02:00:00Z,0,290.0,86,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-06-09T02:15:00Z,0,289.89,85,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T02:30:00Z,0,289.67,85,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-09T02:45:00Z,0,289.62,84,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-06-09T03:00:00Z,0,289.54,85,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-09T03:15:00Z,0,289.34,86,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-09T03:30:00Z,0,289.18,87,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T03:45:00Z,3,289.2,86,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T04:00:00Z,15,289.15,85,0.0,2.5
SANPANCRAZIO,44.80806,10.27245,2023-06-09T04:15:00Z,41,289.23,86,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T04:30:00Z,78,289.44,85,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T04:45:00Z,125,289.63,85,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T05:00:00Z,148,289.89,86,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-09T05:15:00Z,155,290.14,84,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-09T05:30:00Z,150,290.41,82,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-09T05:45:00Z,178,290.67,82,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-09T06:00:00Z,256,290.99,81,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-06-09T06:15:00Z,358,291.85,81,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-09T06:30:00Z,310,292.59,77,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-09T06:45:00Z,275,292.9,78,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-06-09T07:00:00Z,334,293.27,79,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-09T07:15:00Z,396,293.79,78,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-09T07:30:00Z,366,294.14,78,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-09T07:45:00Z,397,294.76,76,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T08:00:00Z,464,295.36,75,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-09T08:15:00Z,437,295.73,73,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-09T08:30:00Z,465,295.92,73,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-09T08:45:00Z,531,296.15,72,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-09T09:00:00Z,577,296.48,71,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-09T09:15:00Z,724,297.05,66,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T09:30:00Z,849,297.63,64,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-09T09:45:00Z,859,297.88,63,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-09T10:00:00Z,893,298.17,63,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T10:15:00Z,785,298.5,63,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-09T10:30:00Z,948,298.63,63,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-09T10:45:00Z,793,299.2,61,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T11:00:00Z,888,299.25,59,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T11:15:00Z,888,299.7,58,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T11:30:00Z,878,299.85,56,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T11:45:00Z,996,300.29,55,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-06-09T12:00:00Z,955,300.46,53,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-09T12:15:00Z,550,300.29,54,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-09T12:30:00Z,945,300.57,55,0.0,2.2
SANPANCRAZIO,44.80806,10.27245,2023-06-09T12:45:00Z,830,300.78,55,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T13:00:00Z,873,301.05,53,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-06-09T13:15:00Z,832,301.23,52,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-06-09T13:30:00Z,797,301.43,50,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-09T13:45:00Z,809,301.59,50,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-09T14:00:00Z,797,301.85,50,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T14:15:00Z,536,301.69,50,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-09T14:30:00Z,536,301.33,50,0.0,1.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T14:45:00Z,240,300.92,50,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-09T15:00:00Z,225,300.62,53,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-09T15:15:00Z,162,300.39,54,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-09T15:30:00Z,160,300.01,58,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-09T15:45:00Z,183,299.91,59,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-09T16:00:00Z,149,299.78,60,0.0,1.8
SANPANCRAZIO,44.80806,10.27245,2023-06-09T16:15:00Z,125,299.55,61,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-09T16:30:00Z,97,299.39,60,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-09T16:45:00Z,56,299.14,61,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-09T17:00:00Z,50,298.64,63,0.0,2.5
SANPANCRAZIO,44.80806,10.27245,2023-06-09T17:15:00Z,42,297.68,69,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-09T17:30:00Z,38,297.07,68,0.0,2.6
SANPANCRAZIO,44.80806,10.27245,2023-06-09T17:45:00Z,51,296.51,70,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-09T18:00:00Z,25,295.82,77,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-09T18:15:00Z,22,295.55,80,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-09T18:30:00Z,14,295.38,82,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T18:45:00Z,6,295.26,84,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T19:00:00Z,1,295.17,85,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T19:15:00Z,0,295.11,84,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-09T19:30:00Z,0,295.15,80,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-06-09T19:45:00Z,0,295.26,77,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T20:00:00Z,0,295.15,78,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-09T20:15:00Z,0,295.1,79,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T20:30:00Z,0,295.09,79,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-06-09T20:45:00Z,0,294.86,82,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T21:00:00Z,0,294.57,85,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-09T21:15:00Z,0,294.45,87,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-06-09T21:30:00Z,0,294.52,87,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-09T21:45:00Z,0,294.48,88,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-06-09T22:00:00Z,0,294.46,88,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T22:15:00Z,0,294.33,90,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T22:30:00Z,0,294.27,90,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-09T22:45:00Z,0,294.29,89,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-09T23:00:00Z,0,294.25,89,0.0,0.7
SANPANCRAZIO,44.80806,10.27245,2023-06-09T23:15:00Z,0,294.16,90,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-09T23:30:00Z,0,294.1,90,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-06-09T23:45:00Z,0,293.91,91,0.0,1.4
SANPANCRAZIO,44.80806,10.27245,2023-06-10T00:00:00Z,0,293.74,90,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-10T00:15:00Z,0,293.74,85,0.0,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-10T00:30:00Z,0,293.66,84,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-10T00:45:00Z,0,293.53,84,0.0,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-10T01:00:00Z,0,293.35,85,0.0,2.0
SANPANCRAZIO,44.80806,10.27245,2023-06-10T01:15:00Z,0,293.21,84,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-10T01:30:00Z,0,293.17,83,0.0,2.4
SANPANCRAZIO,44.80806,10.27245,2023-06-10T01:45:00Z,0,293.09,84,0.0,2.3
SANPANCRAZIO,44.80806,10.27245,2023-06-10T02:00:00Z,0,292.91,85,0.0,2.1
SANPANCRAZIO,44.80806,10.27245,2023-06-10T02:15:00Z,0,292.78,86,0.0,1.5
SANPANCRAZIO,44.80806,10.27245,2023-06-10T02:30:00Z,0,292.44,90,0.1,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-10T02:45:00Z,0,292.23,93,0.1,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-10T03:00:00Z,0,291.96,96,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-10T03:15:00Z,0,291.74,98,0.0,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-10T03:30:00Z,0,291.63,98,0.0,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-10T03:45:00Z,1,291.55,99,0.0,0.5
SANPANCRAZIO,44.80806,10.27245,2023-06-10T04:00:00Z,4,291.52,100,0.0,1.2
SANPANCRAZIO,44.80806,10.27245,2023-06-10T04:15:00Z,5,291.52,100,0.2,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-10T04:30:00Z,10,291.59,100,0.1,0.6
SANPANCRAZIO,44.80806,10.27245,2023-06-10T04:45:00Z,21,291.71,99,0.0,0.6
SANPANCRAZIO,44.80806,10.27245,2023-06-10T05:00:00Z,30,291.88,100,0.0,0.8
SANPANCRAZIO,44.80806,10.27245,2023-06-10T05:15:00Z,42,291.77,100,0.0,0.6
SANPANCRAZIO,44.80806,10.27245,2023-06-10T05:30:00Z,65,291.96,100,0.0,0.4
SANPANCRAZIO,44.80806,10.27245,2023-06-10T05:45:00Z,76,292.13,100,0.0,0.8
SANPANCRAZIO,44.80806,10.27245,2023-06-10T06:00:00Z,85,292.23,99,0.0,1.1
SANPANCRAZIO,44.80806,10.27245,2023-06-10T06:15:00Z,82,292.24,97,0.0,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-10T06:30:00Z,79,292.24,92,0.1,1.7
SANPANCRAZIO,44.80806,10.27245,2023-06-10T06:45:00Z,85,292.14,93,0.2,1.6
SANPANCRAZIO,44.80806,10.27245,2023-06-10T07:00:00Z,92,291.9,96,0.1,1.3
SANPANCRAZIO,44.80806,10.27245,2023-06-10T07:15:00Z,90,291.79,96,0.4,0.5
SANPANCRAZIO,44.80806,10.27245,2023-06-10T07:30:00Z,106,291.79,96,0.3,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-10T07:45:00Z,110,291.77,96,0.2,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-10T08:00:00Z,109,291.65,95,0.5,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-10T08:15:00Z,104,291.53,94,0.4,0.7
SANPANCRAZIO,44.80806,10.27245,2023-06-10T08:30:00Z,103,291.66,97,0.3,1.0
SANPANCRAZIO,44.80806,10.27245,2023-06-10T08:45:00Z,124,291.73,99,0.3,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-10T09:00:00Z,162,291.7,100,0.4,1.2
SANPANCRAZIO,44.80806,10.27245,2023-06-10T09:15:00Z,150,291.68,100,0.3,0.9
SANPANCRAZIO,44.80806,10.27245,2023-06-10T09:30:00Z,299,291.89,99,0.0,0.6
SANPANCRAZIO,44.80806,10.27245,2023-06-10T09:45:00Z,295,292.22,98,0.1,0.4
SANPANCRAZIO,44.80806,10.27245,2023-06-10T10:00:00Z,254,292.65,97,0.0,0.8
SANPANCRAZIO,44.80806,10.27245,2023-06-10T10:15:00Z,263,293.01,98,0.0,1.7
